date,state,positive,posNeg
20200530,WY,898.0,24083
20200529,AK,430.0,49439
20200529,AL,16823.0,208883
20200529,AR,6538.0,119768
20200529,AZ,18465.0,209813
20200529,CA,103886.0,1835478
20200529,CO,25121.0,168959
20200529,CT,41762.0,241393
20200529,DE,9236.0,57533
20200529,FL,54497.0,983239
20200529,GA,45670.0,450271
20200529,HI,647.0,52824
20200529,IA,18926.0,147320
20200529,ID,2769.0,44761
20200529,IL,117455.0,851762
20200529,IN,33558.0,248713
20200529,KS,9719.0,94949
20200529,KY,9184.0,221274
20200529,LA,38802.0,355027
20200529,MA,95512.0,571745
20200529,MD,50988.0,284518
20200529,ME,2226.0,45706
20200529,MI,63116.0,601984
20200529,MN,26013.0,268137
20200529,MO,12795.0,177850
20200529,MS,14790.0,166308
20200529,MT,493.0,38529
20200529,NC,26488.0,391231
20200529,ND,2520.0,69453
20200529,NE,13261.0,94803
20200529,NH,4386.0,66862
20200529,NJ,158844.0,716411
20200529,NM,7364.0,183544
20200529,NV,8350.0,134416
20200529,NY,368284.0,1944130
20200529,OH,34566.0,369890
20200529,OK,6338.0,187398
20200529,OR,4131.0,122681
20200529,PA,71339.0,438309
20200529,RI,14635.0,146355
20200529,SC,11131.0,188257
20200529,SD,4866.0,40682
20200529,TN,22085.0,421967
20200529,TX,61006.0,893275
20200529,UT,9264.0,205855
20200529,VA,42533.0,298377
20200529,VT,975.0,31885
20200529,WA,23047.0,332485
20200529,WI,19843.0,253431
20200529,WV,1951.0,93377
20200529,WY,891.0,23269
20200528,AK,425.0,47970
20200528,AL,16310.0,200481
20200528,AR,6538.0,118902
20200528,AZ,17763.0,202914
20200528,CA,101697.0,1790559
20200528,CO,24767.0,163123
20200528,CT,41559.0,235525
20200528,DE,9171.0,56801
20200528,FL,53285.0,951616
20200528,GA,45070.0,444646
20200528,HI,644.0,51839
20200528,IA,18573.0,142933
20200528,ID,2731.0,43875
20200528,IL,115833.0,829966
20200528,IN,33068.0,242287
20200528,KS,9337.0,84488
20200528,KY,9077.0,182101
20200528,LA,38802.0,355027
20200528,MA,94895.0,562323
20200528,MD,49709.0,274858
20200528,ME,2189.0,45669
20200528,MI,62797.0,585460
20200528,MN,25559.0,257754
20200528,MO,12673.0,171067
20200528,MS,14372.0,156497
20200528,MT,485.0,36793
20200528,NC,25412.0,375192
20200528,ND,2481.0,68254
20200528,NE,12976.0,92980
20200528,NH,4286.0,65596
20200528,NJ,157815.0,685857
20200528,NM,7252.0,179543
20200528,NV,8208.0,131190
20200528,NY,366733.0,1876789
20200528,OH,33915.0,360012
20200528,OK,6270.0,182406
20200528,OR,4086.0,119647
20200528,PA,70042.0,427846
20200528,RI,14494.0,140365
20200528,SC,10788.0,182249
20200528,SD,4793.0,39026
20200528,TN,21679.0,415989
20200528,TX,59776.0,873218
20200528,UT,8921.0,203507
20200528,VA,41401.0,287281
20200528,VT,974.0,31152
20200528,WA,22753.0,327093
20200528,WI,19077.0,239796
20200528,WV,1906.0,90315
20200528,WY,874.0,23160
20200527,AK,412.0,46363
20200527,AL,15843.0,195794
20200527,AR,6277.0,115596
20200527,AZ,17262.0,196266
20200527,CA,98980.0,1736894
20200527,CO,24565.0,159420
20200527,CT,41288.0,228869
20200527,DE,9096.0,55421
20200527,FL,52634.0,933571
20200527,GA,44421.0,440756
20200527,HI,643.0,51202
20200527,IA,18360.0,139526
20200527,ID,2699.0,43017
20200527,IL,114306.0,803973
20200527,IN,32437.0,235333
20200527,KS,9337.0,84488
20200527,KY,9077.0,182101
20200527,LA,38497.0,347647
20200527,MA,94220.0,552144
20200527,MD,48423.0,262055
20200527,ME,2137.0,45617
20200527,MI,62461.0,568070
20200527,MN,24988.0,247809
20200527,MO,12492.0,165521
20200527,MS,14044.0,148132
20200527,MT,481.0,35643
20200527,NC,24628.0,364156
20200527,ND,2439.0,67340
20200527,NE,12619.0,90421
20200527,NH,4231.0,64232
20200527,NJ,156628.0,660325
20200527,NM,7130.0,180646
20200527,NV,8113.0,128559
20200527,NY,364965.0,1811544
20200527,OH,33439.0,349725
20200527,OK,6229.0,178638
20200527,OR,4038.0,116992
20200527,PA,69417.0,419407
20200527,RI,14353.0,138383
20200527,SC,10623.0,175683
20200527,SD,4710.0,38006
20200527,TN,21306.0,409630
20200527,TX,57921.0,855674
20200527,UT,8706.0,200626
20200527,VA,40249.0,277047
20200527,VT,971.0,30999
20200527,WA,22483.0,321861
20200527,WI,18513.0,229118
20200527,WV,1867.0,88461
20200527,WY,850.0,21502
20200526,AK,411.0,44964
20200526,AL,15396.0,193759
20200526,AR,6180.0,111773
20200526,AZ,16783.0,190731
20200526,CA,96733.0,1696396
20200526,CO,24269.0,156011
20200526,CT,41303.0,225362
20200526,DE,9066.0,54914
20200526,FL,52255.0,923224
20200526,GA,43730.0,514945
20200526,HI,643.0,50371
20200526,IA,17703.0,135004
20200526,ID,2626.0,41406
20200526,IL,113195.0,786794
20200526,IN,32078.0,230749
20200526,KS,9218.0,81399
20200526,KY,8571.0,169856
20200526,LA,38054.0,341026
20200526,MA,93693.0,545481
20200526,MD,47687.0,254487
20200526,ME,2109.0,37559
20200526,MI,62075.0,549981
20200526,MN,24308.0,238282
20200526,MO,12291.0,160298
20200526,MS,13731.0,147819
20200526,MT,479.0,33834
20200526,NC,24140.0,352331
20200526,ND,2422.0,66854
20200526,NE,12355.0,88042
20200526,NH,4197.0,63039
20200526,NJ,155764.0,635892
20200526,NM,7026.0,177361
20200526,NV,7997.0,123367
20200526,NY,363836.0,1774128
20200526,OH,33006.0,339400
20200526,OK,6137.0,159941
20200526,OR,3967.0,115538
20200526,PA,68637.0,408472
20200526,RI,14210.0,135363
20200526,SC,10416.0,172734
20200526,SD,4653.0,37038
20200526,TN,20965.0,403504
20200526,TX,56560.0,821233
20200526,UT,8620.0,198592
20200526,VA,39342.0,267181
20200526,VT,967.0,30423
20200526,WA,22184.0,316118
20200526,WI,17867.0,218741
20200526,WV,1854.0,87811
20200526,WY,850.0,21502
20200525,AK,409.0,44472
20200525,AL,14730.0,190315
20200525,AR,6029.0,111622
20200525,AZ,16561.0,187782
20200525,CA,94558.0,1644102
20200525,CO,24174.0,150308
20200525,CT,40873.0,221726
20200525,DE,8965.0,53896
20200525,FL,51746.0,908235
20200525,GA,43344.0,513545
20200525,HI,643.0,50371
20200525,IA,17577.0,132715
20200525,ID,2626.0,41406
20200525,IL,112017.0,769564
20200525,IN,31715.0,226251
20200525,KS,9218.0,81399
20200525,KY,8571.0,169856
20200525,LA,37809.0,330898
20200525,MA,93271.0,540561
20200525,MD,47152.0,249577
20200525,ME,2074.0,37524
20200525,MI,61632.0,537957
20200525,MN,23524.0,231340
20200525,MO,12167.0,157385
20200525,MS,13458.0,143917
20200525,MT,479.0,33682
20200525,NC,23964.0,344690
20200525,ND,2457.0,66350
20200525,NE,12134.0,85732
20200525,NH,4149.0,61386
20200525,NJ,155092.0,623797
20200525,NM,6943.0,173481
20200525,NV,7879.0,114731
20200525,NY,362764.0,1739449
20200525,OH,32477.0,330334
20200525,OK,6090.0,161033
20200525,OR,3949.0,113858
20200525,PA,68186.0,403114
20200525,RI,14065.0,132701
20200525,SC,10178.0,166020
20200525,SD,4586.0,35283
20200525,TN,20607.0,396219
20200525,TX,55971.0,805654
20200525,UT,8521.0,196468
20200525,VA,37727.0,258750
20200525,VT,962.0,29669
20200525,WA,21909.0,309223
20200525,WI,17571.0,210950
20200525,WV,1774.0,86325
20200525,WY,838.0,20389
20200524,AK,408.0,43507
20200524,AL,14327.0,185799
20200524,AR,5922.0,108581
20200524,AZ,16339.0,183641
20200524,CA,92710.0,1582745
20200524,CO,23964.0,150051
20200524,CT,40468.0,214136
20200524,DE,8809.0,51870
20200524,FL,50867.0,871235
20200524,GA,42838.0,481954
20200524,HI,643.0,49572
20200524,IA,17252.0,127756
20200524,ID,2626.0,41406
20200524,IL,110304.0,747921
20200524,IN,31376.0,220801
20200524,KS,8958.0,76434
20200524,KY,8571.0,169856
20200524,LA,37169.0,316036
20200524,MA,92675.0,532373
20200524,MD,46313.0,240362
20200524,ME,2055.0,37505
20200524,MI,61457.0,528544
20200524,MN,23121.0,224687
20200524,MO,11988.0,151619
20200524,MS,13252.0,137902
20200524,MT,479.0,33381
20200524,NC,23222.0,336656
20200524,ND,2418.0,65488
20200524,NE,11989.0,83205
20200524,NH,4089.0,59539
20200524,NJ,154154.0,603807
20200524,NM,6795.0,169119
20200524,NV,7770.0,110281
20200524,NY,361515.0,1699826
20200524,OH,31911.0,324553
20200524,OK,6037.0,160980
20200524,OR,3927.0,112195
20200524,PA,67713.0,396095
20200524,RI,14065.0,132701
20200524,SC,10096.0,163947
20200524,SD,4563.0,34905
20200524,TN,20145.0,383576
20200524,TX,55348.0,763545
20200524,UT,8392.0,194433
20200524,VA,36244.0,244085
20200524,VT,956.0,28590
20200524,WA,21652.0,306740
20200524,WI,17253.0,203459
20200524,WV,1759.0,85694
20200524,WY,813.0,20034
20200523,AK,408.0,42351
20200523,AL,13938.0,182676
20200523,AR,5612.0,103047
20200523,AZ,16039.0,180439
20200523,CA,90631.0,1515306
20200523,CO,23487.0,144952
20200523,CT,40022.0,208367
20200523,DE,8690.0,50534
20200523,FL,50127.0,856437
20200523,GA,42132.0,453537
20200523,HI,642.0,48821
20200523,IA,16893.0,123941
20200523,ID,2595.0,40609
20200523,IL,107796.0,722247
20200523,IN,30901.0,214933
20200523,KS,8958.0,76434
20200523,KY,8426.0,171459
20200523,LA,37040.0,314447
20200523,MA,91662.0,520986
20200523,MD,45495.0,232327
20200523,ME,2013.0,37463
20200523,MI,61293.0,516849
20200523,MN,22765.0,217706
20200523,MO,11752.0,148304
20200523,MS,13005.0,134220
20200523,MT,479.0,32652
20200523,NC,22725.0,329582
20200523,ND,2365.0,64148
20200523,NE,11662.0,79982
20200523,NH,4089.0,59539
20200523,NJ,153104.0,578735
20200523,NM,6625.0,158383
20200523,NV,7696.0,107047
20200523,NY,359926.0,1652061
20200523,OH,31408.0,316494
20200523,OK,5960.0,160903
20200523,OR,3888.0,110207
20200523,PA,66983.0,388452
20200523,RI,13952.0,130132
20200523,SC,9895.0,158910
20200523,SD,4468.0,33528
20200523,TN,19789.0,373758
20200523,TX,54509.0,762706
20200523,UT,8260.0,190779
20200523,VA,35749.0,232470
20200523,VT,954.0,27424
20200523,WA,21492.0,304398
20200523,WI,16843.0,196172
20200523,WV,1717.0,83744
20200523,WY,813.0,20034
20200522,AK,404.0,41446
20200522,AL,13563.0,177768
20200522,AR,5612.0,103047
20200522,AZ,15608.0,176003
20200522,CA,88444.0,1466773
20200522,CO,23191.0,142225
20200522,CT,39640.0,202328
20200522,DE,8529.0,48986
20200522,FL,49451.0,835496
20200522,GA,41218.0,427249
20200522,HI,647.0,47985
20200522,IA,16504.0,120250
20200522,ID,2534.0,39595
20200522,IL,105444.0,697133
20200522,IN,30409.0,208561
20200522,KS,8958.0,76434
20200522,KY,8286.0,166240
20200522,LA,36925.0,311808
20200522,MA,90889.0,511644
20200522,MD,44424.0,227902
20200522,ME,1948.0,37398
20200522,MI,61075.0,502357
20200522,MN,22374.0,208810
20200522,MO,11558.0,172946
20200522,MS,12624.0,137973
20200522,MT,479.0,31857
20200522,NC,21618.0,303224
20200522,ND,2317.0,62830
20200522,NE,11425.0,78419
20200522,NH,3935.0,55100
20200522,NJ,152719.0,555314
20200522,NM,6472.0,152767
20200522,NV,7401.0,99941
20200522,NY,358154.0,1600793
20200522,OH,30794.0,307800
20200522,OK,5849.0,153167
20200522,OR,3864.0,107839
20200522,PA,66258.0,379001
20200522,RI,13736.0,127139
20200522,SC,9638.0,150023
20200522,SD,4356.0,32344
20200522,TN,19394.0,368170
20200522,TX,53449.0,741362
20200522,UT,8057.0,186834
20200522,VA,34950.0,225175
20200522,VT,952.0,25733
20200522,WA,21283.0,301727
20200522,WI,16340.0,189043
20200522,WV,1616.0,84829
20200522,WY,803.0,19424
20200521,AK,402.0,39545
20200521,AL,13119.0,170739
20200521,AR,5458.0,99276
20200521,AZ,15315.0,171627
20200521,CA,86197.0,1421127
20200521,CO,22797.0,135611
20200521,CT,39208.0,196447
20200521,DE,8386.0,47542
20200521,FL,48675.0,813929
20200521,GA,40405.0,407731
20200521,HI,643.0,47149
20200521,IA,16170.0,116565
20200521,ID,2506.0,38888
20200521,IL,102686.0,672020
20200521,IN,29936.0,202995
20200521,KS,8539.0,71203
20200521,KY,8167.0,158672
20200521,LA,36504.0,305381
20200521,MA,90084.0,501486
20200521,MD,43531.0,220233
20200521,ME,1877.0,37327
20200521,MI,60610.0,482398
20200521,MN,21582.0,199088
20200521,MO,11340.0,162092
20200521,MS,12222.0,125970
20200521,MT,479.0,30524
20200521,NC,20860.0,290645
20200521,ND,2229.0,61279
20200521,NE,11122.0,75640
20200521,NH,3868.0,52830
20200521,NJ,151472.0,544274
20200521,NM,6317.0,147344
20200521,NV,7255.0,94382
20200521,NY,356458.0,1555055
20200521,OH,30167.0,299078
20200521,OK,5680.0,149595
20200521,OR,3817.0,105224
20200521,PA,65392.0,368906
20200521,RI,13571.0,123367
20200521,SC,9175.0,138238
20200521,SD,4250.0,31301
20200521,TN,18961.0,360583
20200521,TX,52268.0,740181
20200521,UT,7874.0,182874
20200521,VA,34137.0,218599
20200521,VT,950.0,25701
20200521,WA,20988.0,297159
20200521,WI,15792.0,179030
20200521,WV,1593.0,83141
20200521,WY,787.0,18840
20200520,AK,402.0,37045
20200520,AL,12744.0,164450
20200520,AR,5003.0,96258
20200520,AZ,14897.0,165435
20200520,CA,84057.0,1380120
20200520,CO,22482.0,131837
20200520,CT,39017.0,190718
20200520,DE,8194.0,45412
20200520,FL,47471.0,771348
20200520,GA,39647.0,402940
20200520,HI,641.0,46304
20200520,IA,15614.0,110748
20200520,ID,2476.0,38567
20200520,IL,100418.0,642713
20200520,IN,29274.0,195738
20200520,KS,8539.0,71203
20200520,KY,8069.0,153986
20200520,LA,35316.0,285970
20200520,MA,88970.0,489953
20200520,MD,42323.0,215330
20200520,ME,1819.0,37269
20200520,MI,60151.0,465999
20200520,MN,20609.0,190808
20200520,MO,11232.0,161984
20200520,MS,11967.0,120680
20200520,MT,478.0,29726
20200520,NC,20122.0,277603
20200520,ND,2095.0,59200
20200520,NE,10846.0,72135
20200520,NH,3721.0,50888
20200520,NJ,150399.0,531343
20200520,NM,6192.0,142246
20200520,NV,7166.0,91171
20200520,NY,354370.0,1505836
20200520,OH,29436.0,289528
20200520,OK,5532.0,144371
20200520,OR,3801.0,102149
20200520,PA,63666.0,349700
20200520,RI,13356.0,120528
20200520,SC,9056.0,135063
20200520,SD,4177.0,30389
20200520,TN,18532.0,354013
20200520,TX,51323.0,720928
20200520,UT,7710.0,179664
20200520,VA,32908.0,212626
20200520,VT,944.0,25058
20200520,WA,20784.0,292487
20200520,WI,15269.0,169569
20200520,WV,1545.0,80641
20200520,WY,787.0,18840
20200519,AK,399.0,36380
20200519,AL,12376.0,157566
20200519,AR,4923.0,93701
20200519,AZ,14566.0,161571
20200519,CA,81795.0,1339316
20200519,CO,22202.0,131333
20200519,CT,38430.0,185520
20200519,DE,8037.0,44132
20200519,FL,46944.0,715855
20200519,GA,38721.0,378156
20200519,HI,640.0,45023
20200519,IA,15349.0,107648
20200519,ID,2455.0,38069
20200519,IL,98030.0,621684
20200519,IN,28705.0,189330
20200519,KS,8340.0,66990
20200519,KY,8069.0,153986
20200519,LA,35038.0,278073
20200519,MA,87925.0,476940
20200519,MD,41546.0,208658
20200519,ME,1741.0,23833
20200519,MI,59576.0,451784
20200519,MN,19842.0,183851
20200519,MO,11080.0,154110
20200519,MS,11704.0,117760
20200519,MT,471.0,28950
20200519,NC,19700.0,265008
20200519,ND,1994.0,57731
20200519,NE,10625.0,69984
20200519,NH,3652.0,49474
20200519,NJ,149013.0,520182
20200519,NM,6096.0,137620
20200519,NV,7046.0,87555
20200519,NY,352845.0,1467739
20200519,OH,28952.0,277602
20200519,OK,5489.0,139147
20200519,OR,3726.0,99720
20200519,PA,63666.0,349700
20200519,RI,12951.0,117246
20200519,SC,9056.0,135063
20200519,SD,4085.0,29709
20200519,TN,18378.0,346123
20200519,TX,49912.0,700146
20200519,UT,7518.0,177311
20200519,VA,32145.0,202789
20200519,VT,944.0,25058
20200519,WA,20535.0,286849
20200519,WI,14692.0,162929
20200519,WV,1509.0,78301
20200519,WY,766.0,17850
20200518,AK,399.0,35611
20200518,AL,12086.0,157123
20200518,AR,4813.0,85239
20200518,AZ,14170.0,156473
20200518,CA,80430.0,1292672
20200518,CO,21938.0,128495
20200518,CT,38116.0,177679
20200518,DE,7869.0,42458
20200518,FL,46442.0,676412
20200518,GA,38081.0,364289
20200518,HI,640.0,42045
20200518,IA,14955.0,103148
20200518,ID,2419.0,36672
20200518,IL,96485.0,603241
20200518,IN,28255.0,183912
20200518,KS,8340.0,66990
20200518,KY,7688.0,129685
20200518,LA,34709.0,269748
20200518,MA,87052.0,469199
20200518,MD,39762.0,201506
20200518,ME,1713.0,23805
20200518,MI,58812.0,434927
20200518,MN,18987.0,177474
20200518,MO,10945.0,151338
20200518,MS,11432.0,115767
20200518,MT,470.0,28167
20200518,NC,19023.0,255755
20200518,ND,1931.0,56561
20200518,NE,10348.0,67501
20200518,NH,3596.0,44878
20200518,NJ,148039.0,505569
20200518,NM,5938.0,133253
20200518,NV,6906.0,81832
20200518,NY,351371.0,1439557
20200518,OH,28454.0,271849
20200518,OK,5398.0,123560
20200518,OR,3687.0,97315
20200518,PA,63056.0,340609
20200518,RI,12795.0,115384
20200518,SC,8942.0,131559
20200518,SD,4027.0,29045
20200518,TN,18011.0,337428
20200518,TX,48693.0,679845
20200518,UT,7384.0,174022
20200518,VA,31140.0,196226
20200518,VT,944.0,24491
20200518,WA,20286.0,279753
20200518,WI,14442.0,158944
20200518,WV,1491.0,76035
20200518,WY,754.0,17085
20200517,AK,396.0,34651
20200517,AL,11771.0,156350
20200517,AR,4759.0,85185
20200517,AZ,13937.0,151761
20200517,CA,78839.0,1235243
20200517,CO,21633.0,125548
20200517,CT,37419.0,170607
20200517,DE,7670.0,40865
20200517,FL,45588.0,651792
20200517,GA,37701.0,351175
20200517,HI,639.0,41674
20200517,IA,14651.0,100241
20200517,ID,2419.0,36672
20200517,IL,94191.0,581944
20200517,IN,27778.0,177243
20200517,KS,7886.0,61592
20200517,KY,7688.0,129685
20200517,LA,34432.0,265170
20200517,MA,86010.0,460826
20200517,MD,38804.0,194926
20200517,ME,1687.0,23779
20200517,MI,58278.0,421826
20200517,MN,18016.0,171085
20200517,MO,10789.0,146255
20200517,MS,11296.0,113126
20200517,MT,468.0,26885
20200517,NC,18512.0,248944
20200517,ND,1900.0,55221
20200517,NE,10220.0,65640
20200517,NH,3556.0,44752
20200517,NJ,146334.0,487565
20200517,NM,5857.0,128584
20200517,NV,6857.0,80637
20200517,NY,350121.0,1413396
20200517,OH,27923.0,264462
20200517,OK,5310.0,123472
20200517,OR,3623.0,94356
20200517,PA,62234.0,332904
20200517,RI,12674.0,112550
20200517,SC,8816.0,120486
20200517,SD,3987.0,28559
20200517,TN,17388.0,325280
20200517,TX,47784.0,650355
20200517,UT,7238.0,170752
20200517,VA,30388.0,190361
20200517,VT,940.0,23914
20200517,WA,19991.0,272771
20200517,WI,14257.0,153931
20200517,WV,1490.0,75490
20200517,WY,754.0,17085
20200516,AK,392.0,33281
20200516,AL,11523.0,153494
20200516,AR,4578.0,81644
20200516,AZ,13631.0,146788
20200516,CA,76793.0,1179126
20200516,CO,21232.0,121840
20200516,CT,36703.0,164755
20200516,DE,7547.0,39758
20200516,FL,44811.0,630047
20200516,GA,37147.0,321069
20200516,HI,638.0,40883
20200516,IA,14328.0,96300
20200516,ID,2389.0,35688
20200516,IL,92457.0,561649
20200516,IN,27280.0,171358
20200516,KS,7886.0,61592
20200516,KY,7444.0,127734
20200516,LA,34117.0,259742
20200516,MA,84933.0,448089
20200516,MD,37968.0,190175
20200516,ME,1648.0,23740
20200516,MI,58023.0,411179
20200516,MN,17705.0,165104
20200516,MO,10675.0,139340
20200516,MS,11123.0,108476
20200516,MT,468.0,26091
20200516,NC,17982.0,238586
20200516,ND,1848.0,53487
20200516,NE,9772.0,59978
20200516,NH,3464.0,42676
20200516,NJ,145089.0,475224
20200516,NM,5662.0,124458
20200516,NV,6662.0,73664
20200516,NY,348232.0,1378717
20200516,OH,27474.0,246702
20200516,OK,5237.0,123399
20200516,OR,3612.0,92199
20200516,PA,61611.0,327836
20200516,RI,12434.0,108480
20200516,SC,8407.0,109616
20200516,SD,3959.0,28176
20200516,TN,17288.0,320201
20200516,TX,46999.0,638739
20200516,UT,7068.0,166774
20200516,VA,29683.0,185568
20200516,VT,940.0,23137
20200516,WA,19838.0,270801
20200516,WI,13878.0,148084
20200516,WV,1457.0,73393
20200516,WY,716.0,16394
20200515,AK,388.0,32418
20200515,AL,11216.0,146063
20200515,AR,4463.0,81529
20200515,AZ,13169.0,142001
20200515,CA,74936.0,1133906
20200515,CO,20838.0,118030
20200515,CT,36085.0,155908
20200515,DE,7373.0,38278
20200515,FL,43210.0,608837
20200515,GA,36681.0,301874
20200515,HI,637.0,38776
20200515,IA,14049.0,93566
20200515,ID,2351.0,34745
20200515,IL,90369.0,538602
20200515,IN,26655.0,165448
20200515,KS,7886.0,61592
20200515,KY,7225.0,121278
20200515,LA,33837.0,253189
20200515,MA,83421.0,435679
20200515,MD,36986.0,182826
20200515,ME,1603.0,23695
20200515,MI,57687.0,399514
20200515,MN,17363.0,157136
20200515,MO,10456.0,134458
20200515,MS,10801.0,106823
20200515,MT,466.0,25418
20200515,NC,17129.0,231547
20200515,ND,1761.0,51715
20200515,NE,9416.0,57215
20200515,NH,3464.0,42612
20200515,NJ,143905.0,462972
20200515,NM,5503.0,119601
20200515,NV,6614.0,72146
20200515,NY,345813.0,1338048
20200515,OH,26954.0,246182
20200515,OK,5086.0,118192
20200515,OR,3541.0,89506
20200515,PA,60622.0,319832
20200515,RI,12219.0,104978
20200515,SC,8407.0,109616
20200515,SD,3887.0,27414
20200515,TN,16970.0,309756
20200515,TX,45198.0,609630
20200515,UT,6913.0,163218
20200515,VA,28672.0,178014
20200515,VT,932.0,22169
20200515,WA,19650.0,267972
20200515,WI,13344.0,142001
20200515,WV,1441.0,70936
20200515,WY,715.0,16022
20200514,AK,387.0,31762
20200514,AL,10968.0,141985
20200514,AR,4236.0,75818
20200514,AZ,12674.0,134338
20200514,CA,73164.0,1104651
20200514,CO,20475.0,114519
20200514,CT,35464.0,149562
20200514,DE,7223.0,36857
20200514,FL,43210.0,608837
20200514,GA,35858.0,285881
20200514,HI,638.0,38881
20200514,IA,13675.0,89294
20200514,ID,2324.0,33754
20200514,IL,87937.0,512037
20200514,IN,26053.0,160239
20200514,KS,7468.0,57628
20200514,KY,7080.0,117395
20200514,LA,33489.0,247588
20200514,MA,82182.0,424361
20200514,MD,35903.0,178454
20200514,ME,1565.0,23657
20200514,MI,57036.0,383693
20200514,MN,16565.0,148008
20200514,MO,10317.0,127110
20200514,MS,10483.0,105326
20200514,MT,462.0,24549
20200514,NC,16507.0,219268
20200514,ND,1647.0,50246
20200514,NE,9075.0,53341
20200514,NH,3299.0,39175
20200514,NJ,142704.0,451696
20200514,NM,5364.0,115011
20200514,NV,6499.0,69484
20200514,NY,343051.0,1298757
20200514,OH,26357.0,233352
20200514,OK,4962.0,112183
20200514,OR,3479.0,84050
20200514,PA,59636.0,311195
20200514,RI,12016.0,101601
20200514,SC,8189.0,102535
20200514,SD,3792.0,26473
20200514,TN,16699.0,302317
20200514,TX,43851.0,587313
20200514,UT,6749.0,160119
20200514,VA,27813.0,166830
20200514,VT,931.0,21428
20200514,WA,19424.0,262568
20200514,WI,12869.0,135467
20200514,WV,1427.0,68713
20200514,WY,701.0,15430
20200513,AK,383.0,30649
20200513,AL,10617.0,136372
20200513,AR,4164.0,73215
20200513,AZ,12176.0,127750
20200513,CA,71141.0,1065592
20200513,CO,20157.0,111250
20200513,CT,34855.0,142943
20200513,DE,6952.0,34753
20200513,FL,42402.0,594763
20200513,GA,35332.0,273904
20200513,HI,635.0,38365
20200513,IA,13289.0,85719
20200513,ID,2293.0,33128
20200513,IL,84698.0,489359
20200513,IN,25473.0,154083
20200513,KS,7468.0,57628
20200513,KY,6853.0,110634
20200513,LA,32662.0,237904
20200513,MA,80497.0,410032
20200513,MD,34812.0,173574
20200513,ME,1515.0,23607
20200513,MI,56458.0,366700
20200513,MN,15772.0,141274
20200513,MO,10142.0,124142
20200513,MS,10090.0,100048
20200513,MT,462.0,23852
20200513,NC,15816.0,210457
20200513,ND,1647.0,48945
20200513,NE,8692.0,49725
20200513,NH,3239.0,37216
20200513,NJ,141560.0,441450
20200513,NM,5212.0,110289
20200513,NV,6394.0,66672
20200513,NY,340661.0,1258907
20200513,OH,25721.0,225854
20200513,OK,4852.0,109127
20200513,OR,3416.0,83987
20200513,PA,58698.0,302869
20200513,RI,11835.0,97922
20200513,SC,7927.0,93140
20200513,SD,3732.0,25844
20200513,TN,16370.0,292917
20200513,TX,42403.0,556776
20200513,UT,6620.0,156786
20200513,VA,26746.0,161392
20200513,VT,930.0,20638
20200513,WA,19179.0,257563
20200513,WI,12449.0,129560
20200513,WV,1398.0,66680
20200513,WY,675.0,15059
20200512,AK,383.0,29961
20200512,AL,10310.0,133218
20200512,AR,4164.0,70444
20200512,AZ,11736.0,122842
20200512,CA,69382.0,1033370
20200512,CO,19879.0,108657
20200512,CT,34333.0,138424
20200512,DE,6741.0,33291
20200512,FL,41923.0,579604
20200512,GA,34635.0,262179
20200512,HI,634.0,37939
20200512,IA,12912.0,81288
20200512,ID,2260.0,32705
20200512,IL,83021.0,471691
20200512,IN,25127.0,150510
20200512,KS,7116.0,54109
20200512,KY,6677.0,104024
20200512,LA,32050.0,228012
20200512,MA,79332.0,401496
20200512,MD,34061.0,169503
20200512,ME,1477.0,23569
20200512,MI,55641.0,347342
20200512,MN,15043.0,133977
20200512,MO,10006.0,121296
20200512,MS,9908.0,97692
20200512,MT,461.0,23035
20200512,NC,15346.0,202244
20200512,ND,1571.0,47832
20200512,NE,8572.0,47943
20200512,NH,3160.0,35561
20200512,NJ,140743.0,433060
20200512,NM,5069.0,106721
20200512,NV,6311.0,64075
20200512,NY,338485.0,1225113
20200512,OH,25250.0,217731
20200512,OK,4732.0,96111
20200512,OR,3286.0,77606
20200512,PA,57991.0,295980
20200512,RI,11614.0,95239
20200512,SC,7927.0,93140
20200512,SD,3663.0,25197
20200512,TN,16111.0,283824
20200512,TX,41048.0,538172
20200512,UT,6432.0,153485
20200512,VA,25800.0,155329
20200512,VT,929.0,20036
20200512,WA,18952.0,252816
20200512,WI,12131.0,124879
20200512,WV,1371.0,65069
20200512,WY,675.0,15059
20200511,AK,381.0,28680
20200511,AL,10009.0,129444
20200511,AR,4034.0,69030
20200511,AZ,11380.0,116464
20200511,CA,67939.0,991897
20200511,CO,19899.0,108790
20200511,CT,33765.0,132508
20200511,DE,6565.0,31928
20200511,FL,40982.0,561057
20200511,GA,33927.0,251288
20200511,HI,632.0,37683
20200511,IA,12373.0,77792
20200511,ID,2230.0,32142
20200511,IL,79007.0,442425
20200511,IN,24627.0,146688
20200511,KS,7116.0,54109
20200511,KY,6440.0,86923
20200511,LA,31815.0,220830
20200511,MA,78462.0,394728
20200511,MD,33373.0,164780
20200511,ME,1462.0,23554
20200511,MI,54004.0,332297
20200511,MN,14379.0,129964
20200511,MO,9918.0,115620
20200511,MS,9674.0,95885
20200511,MT,459.0,22572
20200511,NC,15045.0,195865
20200511,ND,1518.0,47014
20200511,NE,8315.0,46239
20200511,NH,3160.0,34883
20200511,NJ,139945.0,425933
20200511,NM,4863.0,102498
